Store,DayOfWeek,Date,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday
4,2,2013-09-03,7646,1131,1,0,0,0
5,2,2013-09-03,4314,557,1,0,0,0
1,1,2013-09-02,4195,496,1,0,0,0
2,1,2013-09-02,4305,547,1,0,0,0
3,1,2013-09-02,5625,720,1,0,0,1
4,1,2013-09-02,9030,1257,1,0,0,0
5,1,2013-09-02,4598,568,1,0,0,0
1,7,2013-09-01,0,0,0,0,0,0
2,7,2013-09-01,0,0,0,0,0,0
3,7,2013-09-01,0,0,0,0,0,0
4,7,2013-09-01,0,0,0,0,0,0
5,7,2013-09-01,0,0,0,0,0,0
1,6,2013-08-31,5317,598,1,0,0,0
2,6,2013-08-31,2803,348,1,0,0,0
3,6,2013-08-31,3584,448,1,0,0,0
4,6,2013-08-31,10740,1502,1,0,0,0
5,6,2013-08-31,2424,258,1,0,0,0
1,5,2013-08-30,5469,612,1,1,0,0
2,5,2013-08-30,6280,702,1,1,0,0
3,5,2013-08-30,8954,909,1,1,0,1
4,5,2013-08-30,11704,1516,1,1,0,0
5,5,2013-08-30,6413,678,1,1,0,0
1,4,2013-08-29,4804,534,1,1,0,0
2,4,2013-08-29,5527,635,1,1,0,0
3,4,2013-08-29,7384,823,1,1,0,1
4,4,2013-08-29,8283,1205,1,1,0,0
5,4,2013-08-29,5720,637,1,1,0,0
1,3,2013-08-28,4583,507,1,1,0,0
2,3,2013-08-28,6474,811,1,1,0,0
3,3,2013-08-28,8266,871,1,1,0,1
4,3,2013-08-28,8351,1140,1,1,0,0
5,3,2013-08-28,5919,682,1,1,0,0
1,2,2013-08-27,5156,556,1,1,0,0
2,2,2013-08-27,6529,717,1,1,0,0
3,2,2013-08-27,8893,914,1,1,0,1
4,2,2013-08-27,8147,1150,1,1,0,0
5,2,2013-08-27,6045,646,1,1,0,0
1,1,2013-08-26,5482,613,1,1,0,0
2,1,2013-08-26,7453,752,1,1,0,0
3,1,2013-08-26,9613,948,1,1,0,1
4,1,2013-08-26,10157,1479,1,1,0,0
5,1,2013-08-26,7457,735,1,1,0,0
1,7,2013-08-25,0,0,0,0,0,0
2,7,2013-08-25,0,0,0,0,0,0
3,7,2013-08-25,0,0,0,0,0,0
4,7,2013-08-25,0,0,0,0,0,0
5,7,2013-08-25,0,0,0,0,0,0
1,6,2013-08-24,4752,601,1,0,0,0
2,6,2013-08-24,2546,343,1,0,0,0
3,6,2013-08-24,3525,427,1,0,0,0
4,6,2013-08-24,8107,1214,1,0,0,0
5,6,2013-08-24,1832,224,1,0,0,0
1,5,2013-08-23,3493,445,1,0,0,0
2,5,2013-08-23,3652,523,1,0,0,1
3,5,2013-08-23,4692,633,1,0,0,1
4,5,2013-08-23,6562,1029,1,0,0,0
5,5,2013-08-23,3879,513,1,0,0,1
1,4,2013-08-22,3703,498,1,0,0,0
2,4,2013-08-22,3998,536,1,0,0,1
3,4,2013-08-22,5225,670,1,0,0,1
4,4,2013-08-22,6866,1020,1,0,0,0
5,4,2013-08-22,3534,485,1,0,0,1
1,3,2013-08-21,3096,441,1,0,0,0
2,3,2013-08-21,4399,655,1,0,0,1
3,3,2013-08-21,5070,673,1,0,0,1
4,3,2013-08-21,6617,1015,1,0,0,0
5,3,2013-08-21,4434,619,1,0,0,1
1,2,2013-08-20,3492,475,1,0,0,0
2,2,2013-08-20,3894,517,1,0,0,1
3,2,2013-08-20,5290,671,1,0,0,1
4,2,2013-08-20,6887,1089,1,0,0,0
5,2,2013-08-20,3825,537,1,0,0,1
1,1,2013-08-19,3954,513,1,0,0,0
2,1,2013-08-19,3747,528,1,0,0,1
3,1,2013-08-19,4369,539,1,0,0,1
4,1,2013-08-19,8709,1276,1,0,0,0
5,1,2013-08-19,4225,527,1,0,0,1
1,7,2013-08-18,0,0,0,0,0,0
2,7,2013-08-18,0,0,0,0,0,0
3,7,2013-08-18,0,0,0,0,0,0
4,7,2013-08-18,0,0,0,0,0,0
5,7,2013-08-18,0,0,0,0,0,0
1,6,2013-08-17,4078,503,1,0,0,0
2,6,2013-08-17,2731,353,1,0,0,0
3,6,2013-08-17,3242,421,1,0,0,0
4,6,2013-08-17,8244,1272,1,0,0,0
5,6,2013-08-17,1676,214,1,0,0,0
1,5,2013-08-16,4552,527,1,1,0,1
2,5,2013-08-16,4895,571,1,1,0,1
3,5,2013-08-16,7585,850,1,1,0,1
4,5,2013-08-16,9338,1322,1,1,0,0
5,5,2013-08-16,5113,590,1,1,0,1
1,4,2013-08-15,4575,538,1,1,0,1
2,4,2013-08-15,5186,619,1,1,0,1
3,4,2013-08-15,8369,867,1,1,0,1
4,4,2013-08-15,8712,1293,1,1,0,0
5,4,2013-08-15,5030,539,1,1,0,1
1,3,2013-08-14,4724,574,1,1,0,1
2,3,2013-08-14,7229,860,1,1,0,1
3,3,2013-08-14,8452,844,1,1,0,1
4,3,2013-08-14,10063,1403,1,1,0,0
5,3,2013-08-14,6352,736,1,1,0,1
1,2,2013-08-13,5299,573,1,1,0,1
2,2,2013-08-13,6154,640,1,1,0,1
3,2,2013-08-13,10004,1007,1,1,0,1
4,2,2013-08-13,10673,1505,1,1,0,0
5,2,2013-08-13,6858,678,1,1,0,1
1,1,2013-08-12,5326,600,1,1,0,1
2,1,2013-08-12,6518,725,1,1,0,1
3,1,2013-08-12,10962,1006,1,1,0,1
4,1,2013-08-12,11913,1660,1,1,0,0
5,1,2013-08-12,7706,780,1,1,0,1
1,7,2013-08-11,0,0,0,0,0,1
2,7,2013-08-11,0,0,0,0,0,0
3,7,2013-08-11,0,0,0,0,0,0
4,7,2013-08-11,0,0,0,0,0,0
5,7,2013-08-11,0,0,0,0,0,0
1,6,2013-08-10,3768,457,1,0,0,1
2,6,2013-08-10,2624,312,1,0,0,0
3,6,2013-08-10,3883,427,1,0,0,0
4,6,2013-08-10,9149,1379,1,0,0,0
5,6,2013-08-10,2005,244,1,0,0,0
1,5,2013-08-09,3257,418,1,0,0,1
2,5,2013-08-09,3551,456,1,0,0,1
3,5,2013-08-09,5991,705,1,0,0,1
4,5,2013-08-09,7842,1165,1,0,0,0
5,5,2013-08-09,3932,470,1,0,0,1
1,4,2013-08-08,3680,466,1,0,0,1
2,4,2013-08-08,3949,520,1,0,0,1
3,4,2013-08-08,5916,684,1,0,0,1
4,4,2013-08-08,7481,1169,1,0,0,0
5,4,2013-08-08,3869,509,1,0,0,1
1,3,2013-08-07,4143,512,1,0,0,1
2,3,2013-08-07,4467,650,1,0,0,1
3,3,2013-08-07,5982,716,1,0,0,1
4,3,2013-08-07,7156,1137,1,0,0,0
5,3,2013-08-07,5198,645,1,0,0,1
1,2,2013-08-06,3582,477,1,0,0,1
2,2,2013-08-06,3434,475,1,0,0,1
3,2,2013-08-06,6166,737,1,0,0,1
4,2,2013-08-06,7559,1188,1,0,0,0
5,2,2013-08-06,4649,508,1,0,0,1
1,1,2013-08-05,4086,522,1,0,0,1
2,1,2013-08-05,4066,526,1,0,0,1
3,1,2013-08-05,5991,748,1,0,0,1
4,1,2013-08-05,9408,1356,1,0,0,0
5,1,2013-08-05,4816,583,1,0,0,1
1,7,2013-08-04,0,0,0,0,0,1
2,7,2013-08-04,0,0,0,0,0,0
3,7,2013-08-04,0,0,0,0,0,0
4,7,2013-08-04,0,0,0,0,0,0
5,7,2013-08-04,0,0,0,0,0,0
1,6,2013-08-03,4461,553,1,0,0,1
2,6,2013-08-03,2641,353,1,0,0,0
3,6,2013-08-03,4546,532,1,0,0,0
4,6,2013-08-03,8898,1281,1,0,0,0
5,6,2013-08-03,1778,250,1,0,0,0
1,5,2013-08-02,4494,562,1,1,0,1
2,5,2013-08-02,4776,545,1,1,0,1
3,5,2013-08-02,7610,748,1,1,0,1
4,5,2013-08-02,10075,1362,1,1,0,1
5,5,2013-08-02,4907,589,1,1,0,1
1,4,2013-08-01,4994,555,1,1,0,1
2,4,2013-08-01,5640,643,1,1,0,1
3,4,2013-08-01,8738,893,1,1,0,1
4,4,2013-08-01,10622,1417,1,1,0,1
5,4,2013-08-01,6373,689,1,1,0,1
1,3,2013-07-31,5572,624,1,1,0,1
2,3,2013-07-31,8295,942,1,1,0,1
3,3,2013-07-31,10895,1036,1,1,0,1
4,3,2013-07-31,13403,1657,1,1,0,1
5,3,2013-07-31,8061,788,1,1,0,1
1,2,2013-07-30,5773,630,1,1,0,1
2,2,2013-07-30,6802,702,1,1,0,1
3,2,2013-07-30,10451,958,1,1,0,1
4,2,2013-07-30,10780,1442,1,1,0,1
5,2,2013-07-30,7217,695,1,1,0,1
1,1,2013-07-29,6290,630,1,1,0,1
2,1,2013-07-29,7249,717,1,1,0,1
3,1,2013-07-29,10853,965,1,1,0,1
4,1,2013-07-29,11092,1496,1,1,0,1
5,1,2013-07-29,8701,788,1,1,0,1
1,7,2013-07-28,0,0,0,0,0,1
2,7,2013-07-28,0,0,0,0,0,0
3,7,2013-07-28,0,0,0,0,0,0
4,7,2013-07-28,0,0,0,0,0,0
5,7,2013-07-28,0,0,0,0,0,0
1,6,2013-07-27,3352,456,1,0,0,1
2,6,2013-07-27,2059,292,1,0,0,0
3,6,2013-07-27,3845,433,1,0,0,0
4,6,2013-07-27,7118,1026,1,0,0,0
5,6,2013-07-27,2321,263,1,0,0,0
1,5,2013-07-26,4221,516,1,0,0,1
2,5,2013-07-26,3441,438,1,0,0,1
3,5,2013-07-26,5283,656,1,0,0,1
4,5,2013-07-26,6436,963,1,0,0,1
5,5,2013-07-26,4432,509,1,0,0,1
1,4,2013-07-25,3502,451,1,0,0,1
2,4,2013-07-25,3531,496,1,0,0,1
3,4,2013-07-25,5936,717,1,0,0,1
4,4,2013-07-25,6893,973,1,0,0,1
5,4,2013-07-25,4616,550,1,0,0,1
1,3,2013-07-24,3849,453,1,0,0,1
2,3,2013-07-24,4282,611,1,0,0,1
3,3,2013-07-24,5430,659,1,0,0,1
4,3,2013-07-24,6350,965,1,0,0,1
5,3,2013-07-24,4865,621,1,0,0,1
1,2,2013-07-23,3937,497,1,0,0,1
2,2,2013-07-23,3726,469,1,0,0,1
3,2,2013-07-23,5723,656,1,0,0,1
4,2,2013-07-23,5869,908,1,0,0,1
5,2,2013-07-23,4533,510,1,0,0,1
1,1,2013-07-22,4149,493,1,0,0,1
2,1,2013-07-22,3658,490,1,0,0,1
3,1,2013-07-22,5152,640,1,0,0,1
4,1,2013-07-22,7070,1043,1,0,0,1
5,1,2013-07-22,4704,582,1,0,0,1
1,7,2013-07-21,0,0,0,0,0,1
2,7,2013-07-21,0,0,0,0,0,0
3,7,2013-07-21,0,0,0,0,0,0
4,7,2013-07-21,0,0,0,0,0,0
5,7,2013-07-21,0,0,0,0,0,0
1,6,2013-07-20,4421,544,1,0,0,1
2,6,2013-07-20,2670,326,1,0,0,0
3,6,2013-07-20,4392,484,1,0,0,0
4,6,2013-07-20,7589,1106,1,0,0,0
5,6,2013-07-20,2231,253,1,0,0,0
1,5,2013-07-19,4275,495,1,1,0,1
2,5,2013-07-19,4885,601,1,1,0,1
3,5,2013-07-19,9174,926,1,1,0,0
4,5,2013-07-19,8236,1215,1,1,0,1
5,5,2013-07-19,6197,650,1,1,0,1
1,4,2013-07-18,4904,533,1,1,0,1
2,4,2013-07-18,5907,659,1,1,0,1
3,4,2013-07-18,9098,927,1,1,0,0
4,4,2013-07-18,8088,1139,1,1,0,1
5,4,2013-07-18,6316,633,1,1,0,1
1,3,2013-07-17,4946,544,1,1,0,1
2,3,2013-07-17,6219,804,1,1,0,1
3,3,2013-07-17,9886,909,1,1,0,0
4,3,2013-07-17,8611,1150,1,1,0,1
5,3,2013-07-17,7126,735,1,1,0,1
1,2,2013-07-16,5643,582,1,1,0,1
2,2,2013-07-16,6670,705,1,1,0,1
3,2,2013-07-16,11756,1070,1,1,0,0
4,2,2013-07-16,9349,1262,1,1,0,1
5,2,2013-07-16,6027,670,1,1,0,1
1,1,2013-07-15,6377,657,1,1,0,1
2,1,2013-07-15,8528,804,1,1,0,1
3,1,2013-07-15,12179,1094,1,1,0,0
4,1,2013-07-15,11658,1568,1,1,0,1
5,1,2013-07-15,9299,847,1,1,0,1
1,7,2013-07-14,0,0,0,0,0,1
2,7,2013-07-14,0,0,0,0,0,0
3,7,2013-07-14,0,0,0,0,0,0
4,7,2013-07-14,0,0,0,0,0,0
5,7,2013-07-14,0,0,0,0,0,0
1,6,2013-07-13,4015,490,1,0,0,1
2,6,2013-07-13,2838,357,1,0,0,0
3,6,2013-07-13,4056,489,1,0,0,0
4,6,2013-07-13,7531,1084,1,0,0,0
5,6,2013-07-13,2451,265,1,0,0,0
1,5,2013-07-12,4134,514,1,0,0,1
2,5,2013-07-12,4605,560,1,0,0,0
3,5,2013-07-12,5769,715,1,0,0,0
4,5,2013-07-12,7137,1019,1,0,0,1
5,5,2013-07-12,4885,581,1,0,0,0
1,4,2013-07-11,4053,486,1,0,0,1
2,4,2013-07-11,4772,593,1,0,0,0
3,4,2013-07-11,6035,698,1,0,0,0
4,4,2013-07-11,6653,984,1,0,0,1
5,4,2013-07-11,4935,605,1,0,0,0
1,3,2013-07-10,3963,496,1,0,0,1
2,3,2013-07-10,5244,735,1,0,0,0
3,3,2013-07-10,6691,798,1,0,0,0
4,3,2013-07-10,6519,941,1,0,0,1
5,3,2013-07-10,5038,662,1,0,0,0
1,2,2013-07-09,4047,503,1,0,0,1
2,2,2013-07-09,4600,582,1,0,0,0
3,2,2013-07-09,6097,768,1,0,0,0
4,2,2013-07-09,6554,970,1,0,0,1
5,2,2013-07-09,4758,592,1,0,0,0
1,1,2013-07-08,4475,523,1,0,0,1
2,1,2013-07-08,4460,565,1,0,0,0
3,1,2013-07-08,6103,737,1,0,0,0
4,1,2013-07-08,7976,1152,1,0,0,1
5,1,2013-07-08,4896,604,1,0,0,0
1,7,2013-07-07,0,0,0,0,0,1
2,7,2013-07-07,0,0,0,0,0,0
3,7,2013-07-07,0,0,0,0,0,0
4,7,2013-07-07,0,0,0,0,0,0
5,7,2013-07-07,0,0,0,0,0,0
1,6,2013-07-06,4090,498,1,0,0,1
2,6,2013-07-06,4504,1164,1,0,0,0
3,6,2013-07-06,4882,582,1,0,0,0
4,6,2013-07-06,7924,1167,1,0,0,0
5,6,2013-07-06,1957,246,1,0,0,0
1,5,2013-07-05,4986,603,1,1,0,0
2,5,2013-07-05,5288,1036,1,1,0,0
3,5,2013-07-05,9257,930,1,1,0,0
4,5,2013-07-05,8419,1198,1,1,0,1
5,5,2013-07-05,7054,708,1,1,0,0
1,4,2013-07-04,5701,634,1,1,0,0
2,4,2013-07-04,5820,788,1,1,0,0
3,4,2013-07-04,8932,930,1,1,0,0
4,4,2013-07-04,8899,1306,1,1,0,1
5,4,2013-07-04,6473,679,1,1,0,0
1,3,2013-07-03,5875,634,1,1,0,0
2,3,2013-07-03,6527,811,1,1,0,0
3,3,2013-07-03,9924,908,1,1,0,0
4,3,2013-07-03,9089,1225,1,1,0,1
5,3,2013-07-03,7100,802,1,1,0,0
1,2,2013-07-02,5868,614,1,1,0,0
2,2,2013-07-02,5862,728,1,1,0,0
3,2,2013-07-02,9158,892,1,1,0,0
4,2,2013-07-02,9650,1336,1,1,0,1
5,2,2013-07-02,6652,678,1,1,0,0
1,1,2013-07-01,5614,614,1,1,0,0
2,1,2013-07-01,6336,715,1,1,0,0
3,1,2013-07-01,9469,949,1,1,0,0
4,1,2013-07-01,13203,1613,1,1,0,1
5,1,2013-07-01,9047,845,1,1,0,0
1,7,2013-06-30,0,0,0,0,0,0
2,7,2013-06-30,0,0,0,0,0,0
3,7,2013-06-30,0,0,0,0,0,0
4,7,2013-06-30,0,0,0,0,0,0
5,7,2013-06-30,0,0,0,0,0,0
1,6,2013-06-29,5804,671,1,0,0,0
2,6,2013-06-29,3687,428,1,0,0,0
3,6,2013-06-29,6227,742,1,0,0,0
4,6,2013-06-29,10291,1347,1,0,0,0
5,6,2013-06-29,2460,281,1,0,0,0
1,5,2013-06-28,4407,568,1,0,0,0
2,5,2013-06-28,5261,664,1,0,0,0
3,5,2013-06-28,8280,887,1,0,0,0
4,5,2013-06-28,9674,1270,1,0,0,1
5,5,2013-06-28,5303,625,1,0,0,0
1,4,2013-06-27,3593,464,1,0,0,0
2,4,2013-06-27,4791,575,1,0,0,0
3,4,2013-06-27,6546,787,1,0,0,0
4,4,2013-06-27,8181,1111,1,0,0,1
5,4,2013-06-27,4646,571,1,0,0,0
1,3,2013-06-26,3827,508,1,0,0,0
2,3,2013-06-26,4869,684,1,0,0,0
3,3,2013-06-26,5461,676,1,0,0,0
4,3,2013-06-26,8218,1126,1,0,0,1
5,3,2013-06-26,4511,583,1,0,0,0
1,2,2013-06-25,4536,528,1,0,0,0
2,2,2013-06-25,3921,533,1,0,0,0
3,2,2013-06-25,5414,701,1,0,0,0
4,2,2013-06-25,8429,1123,1,0,0,1
5,2,2013-06-25,3476,443,1,0,0,0
1,1,2013-06-24,3549,494,1,0,0,0
2,1,2013-06-24,4388,562,1,0,0,0
3,1,2013-06-24,6538,716,1,0,0,0
4,1,2013-06-24,9187,1271,1,0,0,1
5,1,2013-06-24,4517,588,1,0,0,0
1,7,2013-06-23,0,0,0,0,0,0
2,7,2013-06-23,0,0,0,0,0,0
3,7,2013-06-23,0,0,0,0,0,0
4,7,2013-06-23,0,0,0,0,0,0
5,7,2013-06-23,0,0,0,0,0,0
1,6,2013-06-22,4341,512,1,0,0,0
2,6,2013-06-22,2566,361,1,0,0,0
3,6,2013-06-22,4199,485,1,0,0,0
4,6,2013-06-22,8773,1226,1,0,0,0
5,6,2013-06-22,2250,253,1,0,0,0
1,5,2013-06-21,5173,542,1,1,0,0
2,5,2013-06-21,5333,626,1,1,0,0
3,5,2013-06-21,8739,863,1,1,0,0
4,5,2013-06-21,9438,1237,1,1,0,1
5,5,2013-06-21,6029,653,1,1,0,0
1,4,2013-06-20,5011,539,1,1,0,0
2,4,2013-06-20,4683,547,1,1,0,0
3,4,2013-06-20,6633,710,1,1,0,0
4,4,2013-06-20,9545,1263,1,1,0,1
5,4,2013-06-20,5315,563,1,1,0,0
1,3,2013-06-19,4180,517,1,1,0,0
2,3,2013-06-19,5708,734,1,1,0,0
3,3,2013-06-19,7745,761,1,1,0,0
4,3,2013-06-19,9357,1208,1,1,0,1
5,3,2013-06-19,5594,663,1,1,0,0
1,2,2013-06-18,4633,554,1,1,0,0
2,2,2013-06-18,5309,611,1,1,0,0
3,2,2013-06-18,9065,892,1,1,0,0
4,2,2013-06-18,9796,1253,1,1,0,0
5,2,2013-06-18,5853,650,1,1,0,0
1,1,2013-06-17,5337,585,1,1,0,0
2,1,2013-06-17,7259,743,1,1,0,0
3,1,2013-06-17,10328,986,1,1,0,0
4,1,2013-06-17,13108,1584,1,1,0,0
5,1,2013-06-17,8126,784,1,1,0,0
1,7,2013-06-16,0,0,0,0,0,0
2,7,2013-06-16,0,0,0,0,0,0
3,7,2013-06-16,0,0,0,0,0,0
4,7,2013-06-16,0,0,0,0,0,0
5,7,2013-06-16,0,0,0,0,0,0
1,6,2013-06-15,4766,567,1,0,0,0
2,6,2013-06-15,2724,372,1,0,0,0
3,6,2013-06-15,4330,491,1,0,0,0
4,6,2013-06-15,9774,1398,1,0,0,0
5,6,2013-06-15,1970,219,1,0,0,0
1,5,2013-06-14,4150,529,1,0,0,0
2,5,2013-06-14,4437,558,1,0,0,0
3,5,2013-06-14,6440,742,1,0,0,0
4,5,2013-06-14,8291,1167,1,0,0,0
5,5,2013-06-14,4487,587,1,0,0,0
1,4,2013-06-13,3661,461,1,0,0,0
2,4,2013-06-13,3763,490,1,0,0,0
3,4,2013-06-13,5499,647,1,0,0,0
4,4,2013-06-13,7680,1086,1,0,0,0
5,4,2013-06-13,4066,519,1,0,0,0
1,3,2013-06-12,3563,476,1,0,0,0
2,3,2013-06-12,4638,645,1,0,0,0
3,3,2013-06-12,5520,657,1,0,0,0
4,3,2013-06-12,7179,1061,1,0,0,0
5,3,2013-06-12,4230,617,1,0,0,0
1,2,2013-06-11,3784,500,1,0,0,0
2,2,2013-06-11,4233,595,1,0,0,0
3,2,2013-06-11,5592,727,1,0,0,0
4,2,2013-06-11,7557,1015,1,0,0,0
5,2,2013-06-11,4368,544,1,0,0,0
1,1,2013-06-10,4291,531,1,0,0,0
2,1,2013-06-10,3786,495,1,0,0,0
3,1,2013-06-10,5881,742,1,0,0,0
4,1,2013-06-10,8917,1243,1,0,0,0
5,1,2013-06-10,4745,583,1,0,0,0
1,7,2013-06-09,0,0,0,0,0,0
2,7,2013-06-09,0,0,0,0,0,0
3,7,2013-06-09,0,0,0,0,0,0
4,7,2013-06-09,0,0,0,0,0,0
5,7,2013-06-09,0,0,0,0,0,0
1,6,2013-06-08,4262,511,1,0,0,0
2,6,2013-06-08,2246,306,1,0,0,0
3,6,2013-06-08,4002,480,1,0,0,0
4,6,2013-06-08,8419,1222,1,0,0,0
5,6,2013-06-08,2163,260,1,0,0,0
1,5,2013-06-07,4315,541,1,1,0,0
2,5,2013-06-07,5237,587,1,1,0,0
3,5,2013-06-07,8351,895,1,1,0,0
4,5,2013-06-07,9561,1279,1,1,0,0
5,5,2013-06-07,5056,632,1,1,0,0
1,4,2013-06-06,4881,555,1,1,0,0
2,4,2013-06-06,4776,580,1,1,0,0
3,4,2013-06-06,8051,840,1,1,0,0
4,4,2013-06-06,8695,1233,1,1,0,0
5,4,2013-06-06,5235,579,1,1,0,0
1,3,2013-06-05,5012,575,1,1,0,0
2,3,2013-06-05,6682,823,1,1,0,0
3,3,2013-06-05,7714,816,1,1,0,0
4,3,2013-06-05,9537,1252,1,1,0,0
5,3,2013-06-05,5349,682,1,1,0,0
1,2,2013-06-04,5220,558,1,1,0,0
2,2,2013-06-04,6280,709,1,1,0,0
3,2,2013-06-04,8935,904,1,1,0,0
4,2,2013-06-04,10584,1379,1,1,0,0
5,2,2013-06-04,3374,422,1,1,0,0
1,1,2013-06-03,5422,619,1,1,0,0
2,1,2013-06-03,6959,753,1,1,0,0
3,1,2013-06-03,10025,1014,1,1,0,0
4,1,2013-06-03,13444,1626,1,1,0,0
5,1,2013-06-03,0,0,0,1,0,0
1,7,2013-06-02,0,0,0,0,0,0
2,7,2013-06-02,0,0,0,0,0,0
3,7,2013-06-02,0,0,0,0,0,0
4,7,2013-06-02,0,0,0,0,0,0
5,7,2013-06-02,0,0,0,0,0,0
1,6,2013-06-01,5693,662,1,0,0,0
2,6,2013-06-01,2335,295,1,0,0,0
3,6,2013-06-01,4947,587,1,0,0,0
4,6,2013-06-01,11592,1554,1,0,0,0
5,6,2013-06-01,2157,259,1,0,0,0
1,5,2013-05-31,7893,795,1,1,0,0
2,5,2013-05-31,5916,632,1,1,0,0
3,5,2013-05-31,12211,1167,1,1,0,0
4,5,2013-05-31,13064,1639,1,1,0,0
5,5,2013-05-31,6082,679,1,1,0,0
1,4,2013-05-30,0,0,0,1,a,0
2,4,2013-05-30,5822,631,1,1,0,0
3,4,2013-05-30,0,0,0,1,a,0
4,4,2013-05-30,8975,1205,1,1,0,0
5,4,2013-05-30,5065,576,1,1,a,0
1,3,2013-05-29,5784,641,1,1,0,0
2,3,2013-05-29,5345,679,1,1,0,0
3,3,2013-05-29,9222,945,1,1,0,0
4,3,2013-05-29,9457,1263,1,1,0,0
5,3,2013-05-29,5334,655,1,1,0,0
1,2,2013-05-28,4995,555,1,1,0,0
2,2,2013-05-28,5732,665,1,1,0,0
3,2,2013-05-28,9168,911,1,1,0,0
4,2,2013-05-28,9804,1263,1,1,0,0
5,2,2013-05-28,5725,651,1,1,0,0
1,1,2013-05-27,5519,606,1,1,0,0
2,1,2013-05-27,6751,678,1,1,0,0
3,1,2013-05-27,9551,948,1,1,0,0
4,1,2013-05-27,11293,1490,1,1,0,0
5,1,2013-05-27,6746,707,1,1,0,0
1,7,2013-05-26,0,0,0,0,0,0
2,7,2013-05-26,0,0,0,0,0,0
3,7,2013-05-26,0,0,0,0,0,0
4,7,2013-05-26,0,0,0,0,0,0
5,7,2013-05-26,0,0,0,0,0,0
1,6,2013-05-25,4408,538,1,0,0,0
2,6,2013-05-25,2823,453,1,0,0,0
3,6,2013-05-25,4144,468,1,0,0,0
4,6,2013-05-25,9971,1413,1,0,0,0
5,6,2013-05-25,1668,209,1,0,0,0
1,5,2013-05-24,4232,534,1,0,0,0
2,5,2013-05-24,3778,534,1,0,0,0
3,5,2013-05-24,6220,780,1,0,0,0
4,5,2013-05-24,7737,1101,1,0,0,0
5,5,2013-05-24,3830,501,1,0,0,0
1,4,2013-05-23,4030,536,1,0,0,0
2,4,2013-05-23,3916,553,1,0,0,0
3,4,2013-05-23,4929,648,1,0,0,0
4,4,2013-05-23,7078,1098,1,0,0,0
5,4,2013-05-23,3930,507,1,0,0,0
1,3,2013-05-22,3559,507,1,0,0,0
2,3,2013-05-22,4663,609,1,0,0,0
3,3,2013-05-22,5617,702,1,0,0,0
4,3,2013-05-22,7456,1121,1,0,0,0
5,3,2013-05-22,4381,544,1,0,0,1
1,2,2013-05-21,4789,602,1,0,0,0
2,2,2013-05-21,4548,622,1,0,0,0
3,2,2013-05-21,6829,829,1,0,0,1
4,2,2013-05-21,9778,1347,1,0,0,1
5,2,2013-05-21,4495,573,1,0,0,1
1,1,2013-05-20,0,0,0,0,a,0
2,1,2013-05-20,0,0,0,0,a,0
3,1,2013-05-20,0,0,0,0,a,0
4,1,2013-05-20,0,0,0,0,a,0
5,1,2013-05-20,0,0,0,0,a,1
1,7,2013-05-19,0,0,0,0,0,0
2,7,2013-05-19,0,0,0,0,0,0
3,7,2013-05-19,0,0,0,0,0,0
4,7,2013-05-19,0,0,0,0,0,0
5,7,2013-05-19,0,0,0,0,0,0
1,6,2013-05-18,4413,535,1,0,0,0
2,6,2013-05-18,2343,325,1,0,0,0
3,6,2013-05-18,3946,443,1,0,0,0
4,6,2013-05-18,10853,1554,1,0,0,0
5,6,2013-05-18,1939,237,1,0,0,0
1,5,2013-05-17,4856,597,1,1,0,0
2,5,2013-05-17,4582,541,1,1,0,0
3,5,2013-05-17,7980,827,1,1,0,0
4,5,2013-05-17,9049,1252,1,1,0,0
5,5,2013-05-17,5354,612,1,1,0,0
1,4,2013-05-16,4448,544,1,1,0,0
2,4,2013-05-16,5317,635,1,1,0,0
3,4,2013-05-16,8081,886,1,1,0,0
4,4,2013-05-16,8839,1193,1,1,0,0
5,4,2013-05-16,4790,598,1,1,0,0
1,3,2013-05-15,4790,576,1,1,0,0
2,3,2013-05-15,6263,807,1,1,0,0
3,3,2013-05-15,8094,878,1,1,0,0
4,3,2013-05-15,9446,1218,1,1,0,0
5,3,2013-05-15,5443,662,1,1,0,0
1,2,2013-05-14,5083,574,1,1,0,0
2,2,2013-05-14,5913,672,1,1,0,0
3,2,2013-05-14,8802,937,1,1,0,0
4,2,2013-05-14,10091,1302,1,1,0,0
5,2,2013-05-14,5587,624,1,1,0,0
1,1,2013-05-13,6106,660,1,1,0,0
2,1,2013-05-13,6604,739,1,1,0,0
3,1,2013-05-13,8836,860,1,1,0,0
4,1,2013-05-13,12178,1559,1,1,0,0
5,1,2013-05-13,6862,752,1,1,0,0
1,7,2013-05-12,0,0,0,0,0,0
2,7,2013-05-12,0,0,0,0,0,0
3,7,2013-05-12,0,0,0,0,0,0
4,7,2013-05-12,0,0,0,0,0,0
5,7,2013-05-12,0,0,0,0,0,0
1,6,2013-05-11,5064,640,1,0,0,0
2,6,2013-05-11,2702,367,1,0,0,0
3,6,2013-05-11,6103,847,1,0,0,0
4,6,2013-05-11,10399,1461,1,0,0,0
5,6,2013-05-11,1788,234,1,0,0,0
1,5,2013-05-10,5409,644,1,0,0,0
2,5,2013-05-10,4888,636,1,0,0,1
3,5,2013-05-10,7821,909,1,0,0,0
4,5,2013-05-10,10624,1492,1,0,0,1
